overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.875,0.87,0.85,0.88,0.9,0.02060315014550853,0.87,0.85,0.88,0.9,0.018027756377319962,0.7
