overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.775,0.75,0.79,0.76,0.8,0.026600681455597835,0.75,0.79,0.76,0.8,0.020615528128088322,0.6975
