overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.735,0.73,0.76,0.76,0.69,0.03907865745944241,0.73,0.76,0.76,0.69,0.02872281323269017,0.665
