overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.785,0.73,0.81,0.81,0.79,0.041767124358611504,0.73,0.81,0.81,0.79,0.03278719262151003,0.6775
