overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.885,0.9,0.85,0.88,0.91,0.02589025816359234,0.9,0.85,0.88,0.91,0.02291287847477922,0.725
