overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.735,0.7,0.73,0.77,0.74,0.0340136054421769,0.7,0.73,0.77,0.74,0.025000000000000022,0.68
