overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.795,0.79,0.78,0.82,0.79,0.018867924528301844,0.79,0.78,0.82,0.79,0.014999999999999966,0.6725
