overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.6325,0.57,0.62,0.65,0.69,0.06925460659262939,0.57,0.62,0.65,0.69,0.043803538669838084,0.6225
