overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.7475,0.7,0.74,0.76,0.79,0.04373477200876933,0.7,0.74,0.76,0.79,0.03269174207655508,0.67
