overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.6225,0.56,0.6,0.64,0.69,0.07735486057935023,0.56,0.6,0.64,0.69,0.04815340071064553,0.625
