overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.4775,0.42,0.51,0.53,0.45,0.09292271910627672,0.42,0.51,0.53,0.45,0.04437059837324713,0.595
