overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.51,0.42,0.52,0.59,0.51,0.11846123503524089,0.42,0.52,0.59,0.51,0.060415229867972854,0.615
