overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.7666176470588235,0.75,0.7747058823529411,0.7788235294117647,0.7629411764705882,0.014643159202672304,0.75,0.7747058823529411,0.7788235294117647,0.7629411764705882,0.0112257042534604,0.6711764705882353
