overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.7333333333333333,0.698,0.746,0.7626666666666667,0.7266666666666667,0.03279664365008631,0.698,0.746,0.7626666666666667,0.7266666666666667,0.024050872010063295,0.6585
