overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.8827941176470588,0.8658823529411764,0.8752941176470588,0.8923529411764706,0.8976470588235295,0.014487008230049604,0.8658823529411764,0.8752941176470588,0.8923529411764706,0.8976470588235295,0.012789045647792319,0.7130882352941177
