overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.78,0.75,0.79,0.81,0.77,0.028667538173074252,0.75,0.79,0.81,0.77,0.022360679774997918,0.6825
