overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.8175,0.81,0.83,0.85,0.78,0.03163327349476633,0.81,0.83,0.85,0.78,0.025860201081971474,0.6725
