overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.76,0.74,0.74,0.78,0.78,0.026315789473684233,0.74,0.74,0.78,0.78,0.020000000000000018,0.6675
