overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.835,0.83,0.85,0.84,0.82,0.013389628607783186,0.83,0.85,0.84,0.82,0.011180339887498959,0.6925
