overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.7925,0.79,0.8,0.79,0.79,0.00546388267371886,0.79,0.8,0.79,0.79,0.004330127018922197,0.645
