overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.6875,0.59,0.69,0.73,0.74,0.08628225831057944,0.59,0.69,0.73,0.74,0.059319052588523366,0.64
