overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.775,0.71,0.8,0.84,0.75,0.0635410180761039,0.71,0.8,0.84,0.75,0.04924428900898053,0.6475
