overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.8075,0.76,0.82,0.84,0.81,0.036501009667342384,0.76,0.82,0.84,0.81,0.029474565306378972,0.6875
