overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.94,0.93,0.94,0.94,0.95,0.007522412565814301,0.93,0.94,0.94,0.95,0.007071067811865442,0.725
