overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.82,0.81,0.8,0.86,0.81,0.028600096096484298,0.81,0.8,0.86,0.81,0.023452078799117124,0.6875
