overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.82,0.8,0.83,0.86,0.79,0.033397716921046684,0.8,0.83,0.86,0.79,0.02738612787525828,0.685
