overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.8675,0.84,0.89,0.86,0.88,0.022135866708555083,0.84,0.89,0.86,0.88,0.019202864369671536,0.71
