overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.8425,0.86,0.83,0.88,0.8,0.0359773164776918,0.86,0.83,0.88,0.8,0.03031088913245534,0.6975
