overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.755,0.73,0.75,0.78,0.76,0.023877823016317832,0.73,0.75,0.78,0.76,0.018027756377319962,0.6525
