overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.665,0.56,0.72,0.7,0.68,0.09360826765405056,0.56,0.72,0.7,0.68,0.06224949798994363,0.595
