overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.83,0.81,0.84,0.83,0.84,0.014755962305922719,0.81,0.84,0.83,0.84,0.012247448713915856,0.705
