overall_accuracy,accuracy_A,accuracy_B,accuracy_C,accuracy_D,RSD,recall_A,recall_B,recall_C,recall_D,RStd,FluctuationRate
0.7475,0.73,0.74,0.78,0.74,0.02568945066176794,0.73,0.74,0.78,0.74,0.019202864369671536,0.6675
